Time,Time_ms,Motor_speed_rpm,BLDC_Q_curent_for_monitoring,Filtered_Q_current_A,BLDC_Ph_A_amps_abs_A,BLDC_Ph_B_amps_abs_A,BLDC_Ph_C_amps_abs_A,Purge_pressure_mHg,ivp_purge_temperature_C,Purge_add_flow_rate_mlph,Purge_add_speed_rpm,Purge_circulate_flow_rate_mlph,Purge_circulate_speed_rpm,BLDC_watts_W,Flow_Original_lpm,Input_pressure_mmHg,Output_pressure_mmHg,Net_pressure_mmHg,Flow_lpm,Flow_from_M01_lpm,aortic_Pressure_mmHg,DC_Valve,Input_pressure_from_M04_mmHg,Output_pressure_from_M04_mmHg,Net_pressure_from_M04_mmHg,Bldc_Kp,Bldc_Ki
Thu_Mar_16_2023,109210.0,0.0,0.0,1.645244e-05,0.01523098,0.01551057,0.01543396,237.3,23.6,20.0,9.621398,800.0,103.1779,0.5774875,3.972394775390625,-26.724637800000004,-92.10736800000001,-64.1927302,4.223199798307249,4.013583692399178,-2.6000000000000005,0.3450000000000002,-17.3,-84.0,-65.7,0.0012,0.024
Thu_Mar_16_2023,113662.0,0.0,0.0,-2.818348e-08,0.01526376,0.01534301,0.01499252,218.20000000000002,23.6,20.0,9.621398,800.0,103.1779,0.6825967,4.025834716796875,-26.979658200000003,-93.75750000000001,-65.5878418,4.281584963178056,4.046411109600816,-2.6000000000000005,0.3600000000000002,-16.6,-86.10000000000001,-68.5,0.0012,0.024
Thu_Mar_16_2023,115406.0,0.0,0.0,6.541489e-05,0.01528328,0.01516026,0.01545924,225.0,23.6,20.0,9.621398,800.0,103.1779,0.8724104,4.0645146484375,-27.324685800000005,-93.98251800000001,-64.9952944,4.3238442570058995,3.991122827999997,-2.7,0.3750000000000002,-16.5,-84.60000000000001,-67.10000000000001,0.0012,0.024
Thu_Mar_16_2023,119866.0,0.0,0.0,5.642011e-05,0.0154759,0.0155482,0.01504365,235.7,23.6,20.0,9.621398,800.0,103.1779,0.3925899,4.082898193359375,-28.209756600000002,-96.982758,-67.5830014,4.343928977777095,4.0308612804002015,-2.7,0.39000000000000024,-18.2,-87.80000000000001,-68.60000000000001,0.0012,0.024
Thu_Mar_16_2023,121618.0,0.0,0.0,3.643244e-05,0.01507862,0.01501977,0.01535495,284.1,23.6,20.0,9.621398,800.0,103.1779,0.9032316,4.1075751953125,-28.382270400000003,-98.332866,-68.76059559999999,4.370889539290396,4.279658547600816,-2.7,0.40500000000000025,-19.3,-88.9,-69.60000000000001,0.0012,0.024
Thu_Mar_16_2023,126107.0,0.0,0.0,5.971759e-07,0.01549353,0.01513911,0.01562392,296.8,23.6,20.0,9.621398,800.0,103.1779,0.3817552,4.234318359375,-29.0948274,-100.958076,-70.67324860000001,4.5093612579209,4.155259914000509,-2.7,0.42000000000000026,-19.400000000000006,-90.60000000000001,-70.0,0.0012,0.024
Thu_Mar_16_2023,127809.0,0.0,0.0,-6.341714e-05,0.01523696,0.01553065,0.01525723,183.1,23.6,20.0,9.621398,800.0,103.1779,0.8386391,4.220908203125,-29.559864600000004,-101.18309400000001,-70.43322940000002,4.494710153091882,4.1638987079994845,-2.7,0.4350000000000003,-19.6,-91.7,-71.1,0.0012,0.024
Thu_Mar_16_2023,134329.0,0.0,0.0,-1.754739e-05,0.01565362,0.01506438,0.01508473,244.9,23.6,20.0,9.621398,800.0,103.1779,0.8221776,4.2457373046875,-29.537362800000004,-102.083166,-71.0932822,4.521836889202994,4.3384023467993815,-2.7,0.4500000000000003,-21.200000000000003,-96.2,-74.5,0.0012,0.024
Thu_Mar_16_2023,135024.0,0.0,0.0,1.492625e-05,0.01543559,0.01542888,0.01506496,224.6,23.6,20.0,9.621398,800.0,103.1779,0.7036952,4.267462890625,-29.777382000000003,-103.35826800000001,-72.39088600000001,4.545572916666667,4.260653200799382,-2.7,0.4650000000000003,-19.6,-92.30000000000001,-71.70000000000002,0.0012,0.024
Thu_Mar_16_2023,140560.0,0.0,0.0,2.167978e-05,0.01526204,0.01494772,0.01527185,138.1,23.6,20.0,9.621398,800.0,103.1779,0.757581,4.26947509765625,-30.1374108,-105.38343,-74.05601920000001,4.547771329243144,4.214003713200611,-2.7,0.4800000000000003,-19.5,-93.7,-73.2,0.0012,0.024
Thu_Mar_16_2023,141233.0,0.0,0.0,-2.88e-06,0.01518154,0.01527764,0.0153664,128.8,23.6,20.0,9.621398,800.0,103.1779,0.710308,4.28176708984375,-30.324925800000003,-106.73353800000001,-75.21861220000001,4.561200797382005,4.257197683200099,-2.7,0.49500000000000033,-20.5,-95.5,-75.0,0.0012,0.024
